Symbol,Name,Industry,Sector
TWLVU,Twelve Seas Investment Company II Units,투자 지주 회사,FINANCIAL
IVCBU,Investcorp Europe Acquisition Units,투자 지주 회사,FINANCIAL
BSRR,Sierra Bancorp,은행,FINANCIAL
ANIK,Anika Therapeutics Inc,제약,HEALTH
GPAT,GP-Act III Acquisition Corp,투자 지주 회사,FINANCIAL
NWPX,Northwest Pipe Co,철 및 강철,MATERIALS
CYRX,Cryoport Inc,"배달, 우편, 항공 화물 및 육상 물류",INDUSTRIAL
RBB,RBB Bancorp,은행,FINANCIAL
PTSI,PAM Transportation Services Inc,지상 화물 및 물류,INDUSTRIAL
TBPH,Theravance Biopharma Inc,제약,HEALTH
ITIC,Investors Title Co,손해보험,FINANCIAL
CVGW,Calavo Growers Inc,식품 가공,CD
AEHR,Aehr Test Systems,반도체 장비 및 테스트,IT
AIRTP,Air T Funding Alpha Income Pref Shs,기업 금융 서비스,FINANCIAL
CRMT,America's CAR-MART Inc,"자동차 차량, 부품 및 서비스 소매",CD
ISPR,Ispire Technology Inc,담배,CD
NVEC,NVE Corp,반도체,IT
JOUT,Johnson Outdoors Inc,오락용 제품,CD
ADTN,ADTRAN Holdings Inc,통신 및 네트워킹,COMMUNICATION
ESPR,Esperion Therapeutics Inc,제약,HEALTH
TROO,TROOPS Inc,소비자 대출,FINANCIAL
CCIX,Churchill Capital Corp IX,투자 지주 회사,FINANCIAL
LOVE,Lovesac Co,가정용 가구,CD
CCSI,Consensus Cloud Solutions Inc,소프트웨어,IT
LINC,Lincoln Educational Services Corp,전문 및 비즈니스 교육,CS
NKTX,Nkarta Inc,생명 공학 및 의학 연구,HEALTH
LMNR,Limoneira Co,어업 및 농업,MATERIALS
FFIC,Flushing Financial Corp,은행,FINANCIAL
HCVIU,Hennessy Capital Investment VI Units,투자 지주 회사,FINANCIAL
HBANP,Huntington Bancshares 4.500 Depositary Shares Rep Perp Prf Shs Series H,은행,FINANCIAL
ALFUU,Centurion Acquisition Units Expiry 22nd May 2029,투자 지주 회사,FINANCIAL
PPTA,Perpetua Resources Corp,금,MATERIALS
LYEL,Lyell Immunopharma Inc,생명 공학 및 의학 연구,HEALTH
CDRO,Codere Online Luxembourg SA,카지노 및 도박,CD
GGR,Gogoro Inc,오락용 제품,CD
TRML,Tourmaline Bio Inc,생명 공학 및 의학 연구,HEALTH
LILA,Liberty Latin America Ltd Class A,무선 통신 서비스,COMMUNICATION
QURE,Uniqure NV,생명 공학 및 의학 연구,HEALTH
PKOH,Park Ohio Holdings Corp,산업용 기계 및 장비,INDUSTRIAL
OCGN,Ocugen Inc,생명 공학 및 의학 연구,HEALTH
EDIT,Editas Medicine Inc,생명 공학 및 의학 연구,HEALTH
GTI,Graphjet Technology,전기 부품 및 장비,INDUSTRIAL
EOSE,Eos Energy Enterprises Inc,전기 부품 및 장비,INDUSTRIAL
HRTX,Heron Therapeutics Inc,생명 공학 및 의학 연구,HEALTH
HDSN,Hudson Technologies Inc,전기 부품 및 장비,INDUSTRIAL
BTSGU,BrightSpring Health Services Units,의료 시설 및 서비스,HEALTH
FRBA,FIRST BANK (Hamilton),은행,FINANCIAL
CHSCP,CHS 8 Cumulative Redeemable Pref Shs,어업 및 농업,MATERIALS
ANSCU,Agriculture Natural Solutions Acquisition Units,투자 지주 회사,FINANCIAL
PPYAU,Papaya Growth Opportunity Units,투자 지주 회사,FINANCIAL
ICG,Intchains Group Ltd ADR,반도체,IT
CARE,Carter Bankshares Inc,은행,FINANCIAL
IPX,Iperionx Ltd ADR,특수 채굴 및 금속,MATERIALS
FISI,Financial Institutions Inc,은행,FINANCIAL
BCSAU,Blockchain Coinvestors Acquisition I Units,투자 지주 회사,FINANCIAL
CWBC,Community West Bancshares,은행,FINANCIAL
BWB,Bridgewater Bancshares Inc,은행,FINANCIAL
BSVN,Bank7 Corp,은행,FINANCIAL
LOCO,El Pollo Loco Holdings Inc,레스토랑 및 바,CD
TITN,Titan Machinery Inc,중장비 및 차량,INDUSTRIAL
ONEW,OneWater Marine Inc,오락용 제품,CD
AXGN,AxoGen Inc,첨단 의료 장비 및 기술,HEALTH
FORR,Forrester Research Inc,광고 및 마케팅,CS
AVNW,Aviat Networks Inc,통신 및 네트워킹,COMMUNICATION
AMSWA,American Software Inc,소프트웨어,IT
RGP,Resources Connection Inc,경영 지원 서비스,CS
USAP,Universal Stainless & Alloy Products Inc,철 및 강철,MATERIALS
BYND,Beyond Meat Inc,식품 가공,CD
FBIZ,First Business Financial Services Inc,은행,FINANCIAL
DADA,Dada Nexus Ltd ADR,온라인 서비스,IT
ARTNA,Artesian Resources Corp,수자원 유틸리티,UTILITY
GAMCU,Golden Arrow Merger Units,투자 지주 회사,FINANCIAL
CDLX,Cardlytics Inc,소프트웨어,IT
RRBI,Red River Bancshares Inc,은행,FINANCIAL
ACABU,Atlantic Coastal Acquisition II Units,투자 지주 회사,FINANCIAL
GAMB,Gambling.com Group Ltd,카지노 및 도박,CD
NTRSO,Northern Trust DS Representing 1 1000th Non Cumulative Perpetual Pref Shs,투자 관리 및 펀드 운영,FINANCIAL
AGNCN,Agnc Invt 1000 DS Repstg Pref Shs Series C,특수 REITs,REAL_ESTATE
IPXX,Inflection Point Acquisition Corp II,투자 지주 회사,FINANCIAL
IPXXU,Inflection Point Acquisition II Units,투자 지주 회사,FINANCIAL
OPT,Opthea Ltd ADR,생명 공학 및 의학 연구,HEALTH
NRIM,Northrim BanCorp Inc,은행,FINANCIAL
NKLA,Nikola Corp,자동차 및 트럭 제조,INDUSTRIAL
ORGO,Organogenesis Holdings Inc,생명 공학 및 의학 연구,HEALTH
WALD,Waldencast PLC,기타 전문 소매,CD
ACIU,AC Immune SA,생명 공학 및 의학 연구,HEALTH
LWLG,Lightwave Logic Inc,전자 장비 및 부품,IT
MCFT,Mastercraft Boat Holdings Inc,오락용 제품,CD
KRRO,Korro Bio Inc,생명 공학 및 의학 연구,HEALTH
BETR,Better Home & Finance Holding Co,소비자 대출,FINANCIAL
ESGRP,Enstar Group DS Representing 1 1000 Pref Shs Series D,재보험,FINANCIAL
CBNK,Capital Bancorp Inc,은행,FINANCIAL
FMAO,Farmers & Merchants Bancorp Inc,은행,FINANCIAL
HCAT,Health Catalyst Inc,소프트웨어,IT
BTBT,Bit Digital Inc,블록 체인 및 암호화폐,FINANCIAL
IMMR,Immersion Corp,소프트웨어,IT
XERS,Xeris Biopharma Holdings Inc,제약,HEALTH
TMC,TMC the metals company Inc,특수 채굴 및 금속,MATERIALS
ENGN,enGene Holdings Inc,생명 공학 및 의학 연구,HEALTH
HIVE,HIVE Digital Technologies Ltd,블록 체인 및 암호화폐,FINANCIAL
HNST,Honest Company Inc,기타 전문 소매,CD
ZVRA,Zevra Therapeutics Inc,제약,HEALTH
PGEN,Precigen Inc,제약,HEALTH
REAL,RealReal Inc,백화점,CD
TENKU,Tenx Keane Acquisition Units,투자 지주 회사,FINANCIAL
ACB,Aurora Cannabis Inc,제약,HEALTH
CLMB,Climb Global Solutions Inc,통합 하드웨어 및 소프트웨어,IT
RDVT,Red Violet Inc,소프트웨어,IT
EGHT,8x8 Inc,통합 통신 서비스,COMMUNICATION
BBCP,Concrete Pumping Holdings Inc,건설 및 엔지니어링,INDUSTRIAL
GATEU,Marblegate Acquisition Units,투자 지주 회사,FINANCIAL
HBANL,Huntington Bancshares Dep Shs Repstg 1 40Th Int Non Cum Perp Prf Ser J,은행,FINANCIAL
EBTC,Enterprise Bancorp Inc,은행,FINANCIAL
OSUR,OraSure Technologies Inc,"의료 장비, 물품 및 유통",HEALTH
NETDU,Nabors Energy Transition II Units,투자 지주 회사,FINANCIAL
MKTW,MarketWise Inc,전문 정보 서비스,CS
BRKHU,BurTech Acquisition Units,투자 지주 회사,FINANCIAL
NETD,Nabors Energy Transition Corp II,투자 지주 회사,FINANCIAL
TCMD,Tactile Systems Technology Inc,"의료 장비, 물품 및 유통",HEALTH
MTLS,Materialise NV ADR,소프트웨어,IT
PWUPU,Powerup Acquisition Units,투자 지주 회사,FINANCIAL
NPABU,New Providence Acquisition II Units,투자 지주 회사,FINANCIAL
AUDC,AudioCodes Ltd,통신 및 네트워킹,COMMUNICATION
ILPT,Industrial Logistics Properties Trust,상업용 REITs,REAL_ESTATE
ACNB,ACNB Corp,은행,FINANCIAL
FSBW,FS Bancorp Inc,은행,FINANCIAL
HBCP,Home Bancorp Inc,은행,FINANCIAL
ALF,Centurion Acquisition Corp,투자 지주 회사,FINANCIAL
AQST,Aquestive Therapeutics Inc,제약,HEALTH
PLMIU,Plum Acquisition I Units,투자 지주 회사,FINANCIAL
UNTY,Unity Bancorp Inc,은행,FINANCIAL
IRAAU,Iris Acquisition Units,투자 지주 회사,FINANCIAL
CPZ,Calamos Long Short Equity Dynamic Income Trust Closed Fund,폐쇄형 펀드,FINANCIAL
SENEA,Seneca Foods Corp Class A,식품 가공,CD
NEWT,NewtekOne Inc,기업 금융 서비스,FINANCIAL
SLMBP,SLM Floating Rate Non Cumulative Pref Shs Series B,소비자 대출,FINANCIAL
IVCAU,Investcorp India Acquisition Units,투자 지주 회사,FINANCIAL
ACGLO,Acrh Cap Group 1000 Dep Shs Repstg Non Cumulative Pref Shs Series F,손해보험,FINANCIAL
PANL,Pangaea Logistics Solutions Ltd,해양 화물 및 물류,INDUSTRIAL
VTRU,Vitru Ltd,"초, 중, 고등 교육기관",CS
DCGO,DocGo Inc,의료 시설 및 서비스,HEALTH
KMDA,Kamada Ltd,제약,HEALTH
VNDA,Vanda Pharmaceuticals Inc,생명 공학 및 의학 연구,HEALTH
WTBA,West Bancorporation Inc,은행,FINANCIAL
KYTX,Kyverna Therapeutics Inc,생명 공학 및 의학 연구,HEALTH
NODK,NI Holdings Inc,손해보험,FINANCIAL
UXIN,Uxin Ltd ADR,"자동차 차량, 부품 및 서비스 소매",CD
DENN,Denny's Corp,레스토랑 및 바,CD
TCRX,TScan Therapeutics Inc,생명 공학 및 의학 연구,HEALTH
PSTX,Poseida Therapeutics Inc,생명 공학 및 의학 연구,HEALTH
CABA,Cabaletta Bio Inc,생명 공학 및 의학 연구,HEALTH
ASLE,AerSale Corp,항공우주 및 방위,INDUSTRIAL
RVNC,Revance Therapeutics Inc,제약,HEALTH
FLDDU,FTAC Emerald Acquisition Units,투자 지주 회사,FINANCIAL
OBT,Orange County Bancorp Inc,은행,FINANCIAL
ANGO,AngioDynamics Inc,"의료 장비, 물품 및 유통",HEALTH
PEPG,PepGen Inc,생명 공학 및 의학 연구,HEALTH
NEGG,Newegg Commerce Inc,온라인 서비스,IT
AAOI,Applied Optoelectronics Inc,전자 장비 및 부품,IT
PRLD,Prelude Therapeutics Inc,생명 공학 및 의학 연구,HEALTH
FHTX,Foghorn Therapeutics Inc.,생명 공학 및 의학 연구,HEALTH
SLDB,Solid Biosciences Inc,생명 공학 및 의학 연구,HEALTH
INZY,Inozyme Pharma Inc,생명 공학 및 의학 연구,HEALTH
APEI,American Public Education Inc,기타 교육 서비스 제공,CS
ONYXU,Onyx Acquisition I Units,투자 지주 회사,FINANCIAL
AEAEU,AltEnergy Acquisition Units,투자 지주 회사,FINANCIAL
BLEUU,bleuacacia Units,투자 지주 회사,FINANCIAL
BMRC,Bank of Marin Bancorp,은행,FINANCIAL
WEYS,WEYCO Group Inc,제화,CD
SPOK,Spok Holdings Inc,무선 통신 서비스,COMMUNICATION
VBNK,VersaBank,은행,FINANCIAL
ALIM,Alimera Sciences Inc,제약,HEALTH
NECB,Northeast Community Bancorp Inc,은행,FINANCIAL
LSAK,Lesaka Technologies Inc,경영 지원 서비스,CS
GPATU,GP Act III Acquisition Units,투자 지주 회사,FINANCIAL
CCIXU,Churchill Capital IX Units,투자 지주 회사,FINANCIAL
GWRS,Global Water Resources Inc,수자원 유틸리티,UTILITY
TCBX,Third Coast Bancshares Inc,은행,FINANCIAL
MBAVU,M3 Brigade Acquisition V Units,투자 지주 회사,FINANCIAL
REFI,Chicago Atlantic Real Estate Finance Inc,상업용 REITs,REAL_ESTATE
TALK,Talkspace Inc,의료 시설 및 서비스,HEALTH
WTFCP,Wintrust Finl 1 DS Repstg 1000 Perp Prf Ser E,은행,FINANCIAL
NATH,Nathan's Famous Inc,레스토랑 및 바,CD
PFTAU,Perception Capital Units,투자 지주 회사,FINANCIAL
NAUT,Nautilus Biotechnology Inc,생명 공학 및 의학 연구,HEALTH
DOMO,Domo Inc,소프트웨어,IT
SBT,Sterling Bancorp Inc,은행,FINANCIAL
AFRI,Forafric Global PLC,식품 가공,CD
ESEA,Euroseas Ltd,해양 화물 및 물류,INDUSTRIAL
ACCD,Accolade Inc,의료 시설 및 서비스,HEALTH
USCB,USCB Financial Holdings Inc,은행,FINANCIAL
UHG,United Homes Group Inc,주택 건설,INDUSTRIAL
INBK,First Internet Bancorp,은행,FINANCIAL
SGHT,Sight Sciences Inc,"의료 장비, 물품 및 유통",HEALTH
MODV,ModivCare Inc,의료 시설 및 서비스,HEALTH
NATR,Nature's Sunshine Products Inc,식품 가공,CD
TLS,Telos Corp,통합 하드웨어 및 소프트웨어,IT
FRST,Primis Financial Corp,은행,FINANCIAL
AVIR,Atea Pharmaceuticals Inc,생명 공학 및 의학 연구,HEALTH
CZNC,Citizens & Northern Corp,은행,FINANCIAL
JFIN,Jiayin Group Inc ADR,온라인 서비스,IT
WHF,WhiteHorse Finance Inc,폐쇄형 펀드,FINANCIAL
FARO,FARO Technologies Inc,전자 장비 및 부품,IT
SKYT,Skywater Technology Inc,반도체,IT
AMRN,Amarin Corporation PLC ADR,생명 공학 및 의학 연구,HEALTH
LX,Lexinfintech Holdings Ltd ADR,소비자 대출,FINANCIAL
BHACU,Focus Impact BH3 Acquisition Units,투자 지주 회사,FINANCIAL
HEAR,Turtle Beach Corp,컴퓨터 하드웨어,IT
XOMA,XOMA Royalty Corp,생명 공학 및 의학 연구,HEALTH
MGTX,MeiraGTx Holdings PLC,생명 공학 및 의학 연구,HEALTH
FNLC,First Bancorp Inc,은행,FINANCIAL
TTSH,Tile Shop Holdings Inc,주택 개조 제품 및 서비스 소매,CD
PBFS,Pioneer Bancorp Inc,은행,FINANCIAL
GENK,GEN Restaurant Group Inc,레스토랑 및 바,CD
GMGI,Golden Matrix Group Inc,온라인 서비스,IT
LNZA,Lanzatech Global Inc,환경 서비스 및 장비,INDUSTRIAL
GOCO,Gohealth Inc,복합보험 및 중개인,FINANCIAL
ENTA,Enanta Pharmaceuticals Inc,생명 공학 및 의학 연구,HEALTH
BDTX,Black Diamond Therapeutics Inc,생명 공학 및 의학 연구,HEALTH
BLNK,Blink Charging Co,전력 유틸리티,UTILITY
SNBR,Sleep Number Corp,가정용 가구,CD
NNE,Nano Nuclear Energy Inc,전력 유틸리티,UTILITY
SLDP,Solid Power Inc,"자동차, 트럭 및 오토바이 부품",INDUSTRIAL
SGC,Superior Group of Companies Inc,의류 및 액세서리,CD
NYXH,Nyxoah SA,첨단 의료 장비 및 기술,HEALTH
IRBT,iRobot Corp,전자 장비 및 부품,IT
JRVR,James River Group Holdings Ltd,손해보험,FINANCIAL
PMTS,CPI Card Group Inc,소비자 대출,FINANCIAL
IMMP,Immutep Ltd ADR,생명 공학 및 의학 연구,HEALTH
HMST,HomeStreet Inc,은행,FINANCIAL
INAQU,Insight Acquisition Units,투자 지주 회사,FINANCIAL
PLMJU,Plum Acquisition Units,투자 지주 회사,FINANCIAL
TENK,TenX Keane Acquisition,투자 지주 회사,FINANCIAL
MAMA,Mama's Creations Inc,식품 가공,CD
WSBF,Waterstone Financial Inc,은행,FINANCIAL
MCAAU,Mountain I Acquisition Units,투자 지주 회사,FINANCIAL
FCNCP,First Citizens Bancshares 40 DS Rep 1 Non Cumulative Perpetual Pref Shs Series A,은행,FINANCIAL
CITEU,Cartica Acquisition Units,투자 지주 회사,FINANCIAL
HAIAU,Healthcare AI Acquisition Units,투자 지주 회사,FINANCIAL
PLAOU,Patria Latin American Opportunity Acquisition Unit,투자 지주 회사,FINANCIAL
IXAQU,IX Acquisition Units,투자 지주 회사,FINANCIAL
IMAQU,International Media Acquisition Units,투자 지주 회사,FINANCIAL
IBEX,Ibex Ltd,소프트웨어,IT
ARTV,Artiva Biotherapeutics Inc,생명 공학 및 의학 연구,HEALTH
AIP,Arteris Inc,소프트웨어,IT
MVBF,MVB Financial Corp,은행,FINANCIAL
SLAM,Slam Corp,투자 지주 회사,FINANCIAL
FLIC,First of Long Island Corp,은행,FINANCIAL
RENEU,Cartesian Growth Ii Units,투자 지주 회사,FINANCIAL
LBTYB,Liberty Global Ltd Class B,통합 통신 서비스,COMMUNICATION
UROY,Uranium Royalty Corp,우라늄,MATERIALS
JMSB,John Marshall Bancorp Inc,은행,FINANCIAL
STRO,Sutro Biopharma Inc,생명 공학 및 의학 연구,HEALTH
ADAP,Adaptimmune Therapeutics PLC ADR,생명 공학 및 의학 연구,HEALTH
FIACU,Focus Impact Acquisition Units,투자 지주 회사,FINANCIAL
VMCAU,Valuence Merger I Units,투자 지주 회사,FINANCIAL
ZYXI,Zynex Inc,첨단 의료 장비 및 기술,HEALTH
MACI,Melar Acquisition Corp I,투자 지주 회사,FINANCIAL
TTEC,TTEC Holdings Inc,IT 서비스 및 컨설팅,IT
TLGYU,TLGY Acquisition Units,투자 지주 회사,FINANCIAL
SFST,Southern First Bancshares Inc,은행,FINANCIAL
QDROU,Quadro Acquisition One Units,투자 지주 회사,FINANCIAL
SSP,E W Scripps Co,방송,COMMUNICATION
VMD,Viemed Healthcare Inc,의료 시설 및 서비스,HEALTH
DPCSU,DP Cap Acquisition Units,투자 지주 회사,FINANCIAL
RNAC,Cartesian Therapeutics Inc,생명 공학 및 의학 연구,HEALTH
PFMT,Performant Financial Corp,경영 지원 서비스,CS
IVCPU,Swiftmerge Acquisition Units,투자 지주 회사,FINANCIAL
ASCBU,A SPAC II Acquisition Units,투자 지주 회사,FINANCIAL
PROC,Procaps Group SA,제약,HEALTH
SVII,Spring Valley Acquisition Corp II,투자 지주 회사,FINANCIAL
XFINU,Excelfin Acquisition Units,투자 지주 회사,FINANCIAL
TRUE,TrueCar Inc,온라인 서비스,IT
JSPR,Jasper Therapeutics Inc,제약,HEALTH
CAN,Canaan Inc ADR,컴퓨터 하드웨어,IT
SOPH,Sophia Genetics SA,소프트웨어,IT
QRTEA,Qurate Retail Inc Series A,백화점,CD
OMER,Omeros Corp,생명 공학 및 의학 연구,HEALTH
SCLX,Scilex Holding Co,제약,HEALTH
AEYE,AudioEye Inc,IT 서비스 및 컨설팅,IT
TECX,Tectonic Therapeutic Inc,생명 공학 및 의학 연구,HEALTH
ZNTL,Zentalis Pharmaceuticals Inc,생명 공학 및 의학 연구,HEALTH
AKBA,Akebia Therapeutics Inc,생명 공학 및 의학 연구,HEALTH
HNRG,Hallador Energy Co,석탄,ENERGY
TCX,Tucows Inc,온라인 서비스,IT
GILT,Gilat Satellite Networks Ltd,통신 및 네트워킹,COMMUNICATION
PRLHU,Pearl Holdings Acquisition Units,투자 지주 회사,FINANCIAL
FDBC,Fidelity D&D Bancorp Inc,은행,FINANCIAL
PCB,PCB Bancorp,은행,FINANCIAL
ZLSWU,Zalatoris II Acquisition Units,투자 지주 회사,FINANCIAL
PLMJ,Plum Acquisition III Corp,투자 지주 회사,FINANCIAL
THCPU,Thunder Bridge Capital Partners IV Units,투자 지주 회사,FINANCIAL
RENE,Cartesian Growth Corporation II,투자 지주 회사,FINANCIAL
CIVB,Civista Bancshares Inc,은행,FINANCIAL
TGAAU,Target Global Acquisition I Units,투자 지주 회사,FINANCIAL
JSM,Navient 6 Prcnt Senior Notes Exp 15 Dec 2043,소비자 대출,FINANCIAL
MTRX,Matrix Service Co,건설 및 엔지니어링,INDUSTRIAL
SERA,Sera Prognostics Inc,경영 지원 서비스,CS
TCBIO,Texas Capital Bancshares Depositary Shares 5 75 Non Cum Pref Shs Series B,은행,FINANCIAL
HLXB,Helix Acquisition Corp II,투자 지주 회사,FINANCIAL
BOOM,DMC Global Inc,오일 관련 서비스 및 장비,ENERGY
COFS,ChoiceOne Financial Services Inc,은행,FINANCIAL
BRLT,Brilliant Earth Group Inc,의류 및 액세서리 소매,CD
BHFAM,Brighthouse Financial DS rep 1 1 000 4 625 Cum Prf Shs Series D,복합보험 및 중개인,FINANCIAL
OB,Outbrain Inc,온라인 서비스,IT
AGNCM,AGNC Investment 1000 DS Rep 6.875 Fixed to Floating Cumulative Redeemable Pref,특수 REITs,REAL_ESTATE
CDAQU,Compass Digital Acquisition Units,투자 지주 회사,FINANCIAL
PAYS,Paysign Inc,경영 지원 서비스,CS
SKGRU,SK Growth Opportunities Units,투자 지주 회사,FINANCIAL
PROF,Profound Medical Corp,첨단 의료 장비 및 기술,HEALTH
VSTA,Vasta Platform Ltd,기타 교육 서비스 제공,CS
LNKB,LINKBANCORP Inc,은행,FINANCIAL
BCML,BayCom Corp,은행,FINANCIAL
PCYO,Pure Cycle Corp,수자원 유틸리티,UTILITY
BLFY,Blue Foundry Bancorp,은행,FINANCIAL
OZKAP,Bank OZK 4 625 Non Cumulative Perpetual Pref Shs Series A,은행,FINANCIAL
SMTI,Sanara Medtech Inc,제약,HEALTH
UTMD,Utah Medical Products Inc,"의료 장비, 물품 및 유통",HEALTH
DSGN,Design Therapeutics Inc,생명 공학 및 의학 연구,HEALTH
CUBWU,Lionheart Holdings Units Exp 07th June 2029,투자 지주 회사,FINANCIAL
CBAN,Colony Bankcorp Inc,은행,FINANCIAL
LUNG,Pulmonx Corp,"의료 장비, 물품 및 유통",HEALTH
GRIN,Grindrod Shipping Holdings Ltd,해양 화물 및 물류,INDUSTRIAL
LPAAU,Launch One Acquisition Units,투자 지주 회사,FINANCIAL
SIMAU,SM Acquisition Units,투자 지주 회사,FINANCIAL
LFMD,LifeMD Inc,첨단 의료 장비 및 기술,HEALTH
VIRC,Virco Mfg Corp,비즈니스 지원 용품,INDUSTRIAL
JAKK,JAKKS Pacific Inc,장난감 및 어린이 제품,CD
TRONU,Corner Growth Acquisition 2 Units,투자 지주 회사,FINANCIAL
BPRN,Princeton Bancorp Inc,은행,FINANCIAL
SVIIU,Spring Valley Acquisition Ii Units,투자 지주 회사,FINANCIAL
FCEL,Fuelcell Energy Inc,재생 가능 에너지 장비 및 서비스,ENERGY
ZURA,Zura Bio Ltd,생명 공학 및 의학 연구,HEALTH
FUND,Sprott Focus Trust,폐쇄형 펀드,FINANCIAL
INO,Inovio Pharmaceuticals Inc,생명 공학 및 의학 연구,HEALTH
AIRS,Airsculpt Technologies Inc,의료 시설 및 서비스,HEALTH
NBTX,Nanobiotix SA ADR,생명 공학 및 의학 연구,HEALTH
PLBC,Plumas Bancorp,은행,FINANCIAL
GLUE,Monte Rosa Therapeutics Inc,생명 공학 및 의학 연구,HEALTH
ATAI,ATAI Life Sciences NV,생명 공학 및 의학 연구,HEALTH
CDXS,Codexis Inc,생명 공학 및 의학 연구,HEALTH
MGNX,MacroGenics Inc,생명 공학 및 의학 연구,HEALTH
OBIO,Orchestra Biomed Holdings Inc,첨단 의료 장비 및 기술,HEALTH
IHRT,iHeartMedia Inc,방송,COMMUNICATION
GTHX,G1 Therapeutics Inc,생명 공학 및 의학 연구,HEALTH
CRNT,Ceragon Networks Ltd,통신 및 네트워킹,COMMUNICATION
TSVT,2Seventy Bio Inc,생명 공학 및 의학 연구,HEALTH
CSLMU,CSLM Acquisition Units,투자 지주 회사,FINANCIAL
PDLB,Ponce Financial Group Inc,은행,FINANCIAL
VRCA,Verrica Pharmaceuticals Inc,제약,HEALTH
PIII,P3 Health Partners Inc,생명 공학 및 의학 연구,HEALTH
RZLT,Rezolute Inc,생명 공학 및 의학 연구,HEALTH
DCTH,Delcath Systems Inc,"의료 장비, 물품 및 유통",HEALTH
NKTR,Nektar Therapeutics,생명 공학 및 의학 연구,HEALTH
CRMD,CorMedix Inc,제약,HEALTH
ACRV,Acrivon Therapeutics Inc,생명 공학 및 의학 연구,HEALTH
TSBK,Timberland Bancorp Inc,은행,FINANCIAL
PKBK,Parke Bancorp Inc,은행,FINANCIAL
ASUR,Asure Software Inc,소프트웨어,IT
BLDE,Blade Air Mobility Inc,온라인 서비스,IT
GWACU,Good Works Acquisition Corp,투자 지주 회사,FINANCIAL
LANDP,Gladstone Land 6 00 Cumulative Redeemable Preferred Stock Series C,특수 REITs,REAL_ESTATE
